COD_CLIENTE,FAMILIA_PRODUTO,LINHA_PRODUTO,INSTANTE,PRECO_VENDA,DEMANDA
CLIENTE13,RefeitoSimples,V4,10,"608,4788771",3905
CLIENTE13,RefeitoSimples,V4,11,"608,4788771",3735
CLIENTE13,RefeitoSimples,V4,12,"608,4788771",4415
CLIENTE13,RefeitoSimples,V4,13,"608,4788771",3710
CLIENTE13,RefeitoSimples,V4,14,"608,4788771",3565
CLIENTE13,RefeitoSimples,V4,15,"608,4788771",4245
CLIENTE13,MuitoBomPleno,V12,1,"608,4788771",320
CLIENTE13,MuitoBomPleno,V12,2,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,3,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,4,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,5,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,6,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,7,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,8,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,9,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,10,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,11,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,12,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,13,"608,4788771",320
CLIENTE13,MuitoBomPleno,V12,14,"608,4788771",300
CLIENTE13,MuitoBomPleno,V12,15,"608,4788771",300
CLIENTE429,InferiorRaso,V3,1,"608,4788771",60
CLIENTE429,InferiorRaso,V3,2,"608,4788771",60
CLIENTE429,InferiorRaso,V3,3,"608,4788771",60
CLIENTE429,InferiorRaso,V3,4,"608,4788771",60
CLIENTE429,InferiorRaso,V3,5,"608,4788771",60
CLIENTE429,InferiorRaso,V3,6,"608,4788771",60
CLIENTE429,InferiorRaso,V3,7,"608,4788771",60
CLIENTE429,InferiorRaso,V3,8,"608,4788771",60
CLIENTE429,InferiorRaso,V3,9,"608,4788771",60
CLIENTE429,InferiorRaso,V3,10,"608,4788771",60
CLIENTE429,InferiorRaso,V3,11,"608,4788771",60
CLIENTE429,InferiorRaso,V3,12,"608,4788771",60
CLIENTE429,InferiorRaso,V3,13,"608,4788771",60
CLIENTE429,InferiorRaso,V3,14,"608,4788771",60
CLIENTE429,InferiorRaso,V3,15,"608,4788771",60
CLIENTE14,RefeitoSimples,V14,1,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,2,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,3,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,4,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,5,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,6,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,7,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,8,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,9,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,10,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,11,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,12,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,13,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,14,"608,4788771",14000
CLIENTE14,RefeitoSimples,V14,15,"608,4788771",14000
CLIENTE15,MuitoBomPleno,V12,1,"608,4788771",1680
CLIENTE15,MuitoBomPleno,V12,2,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,3,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,4,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,5,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,6,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,7,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,8,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,9,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,10,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,11,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,12,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,13,"608,4788771",1680
CLIENTE15,MuitoBomPleno,V12,14,"608,4788771",1600
CLIENTE15,MuitoBomPleno,V12,15,"608,4788771",1600
CLIENTE338,InferiorRaso,V1,1,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,2,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,3,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,4,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,5,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,6,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,7,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,8,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,9,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,10,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,11,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,12,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,13,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,14,"608,4788771",1000
CLIENTE338,InferiorRaso,V1,15,"608,4788771",1000
CLIENTE215,ExcelenteSupremo,V3,1,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,2,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,3,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,4,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,5,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,6,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,7,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,8,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,9,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,10,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,11,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,12,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,13,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,14,"608,4788771",500
CLIENTE215,ExcelenteSupremo,V3,15,"608,4788771",500
CLIENTE519,InferiorRaso,V2,1,"608,4788771",100
CLIENTE519,InferiorRaso,V2,2,"608,4788771",100
CLIENTE519,InferiorRaso,V2,4,"608,4788771",100
CLIENTE519,InferiorRaso,V2,6,"608,4788771",100
CLIENTE519,InferiorRaso,V2,8,"608,4788771",100
CLIENTE519,InferiorRaso,V2,10,"608,4788771",100
CLIENTE519,InferiorRaso,V2,12,"608,4788771",100
CLIENTE519,InferiorRaso,V2,13,"608,4788771",100
CLIENTE519,InferiorRaso,V2,14,"608,4788771",100
CLIENTE688,MuitoBomPleno,V13,2,"557,6384656",1800
CLIENTE688,MuitoBomPleno,V13,4,"557,6384656",1800
CLIENTE688,MuitoBomPleno,V13,6,"557,6384656",1800
CLIENTE688,MuitoBomPleno,V13,8,"557,6384656",1800
CLIENTE688,MuitoBomPleno,V13,10,"557,6384656",1800
CLIENTE688,MuitoBomPleno,V13,12,"557,6384656",1800
CLIENTE688,MuitoBomPleno,V13,14,"557,6384656",1800
CLIENTE16,MuitoBomPleno,V16,2,"557,6384656",2000
CLIENTE16,MuitoBomPleno,V16,6,"557,6384656","9999,666667"
CLIENTE16,MuitoBomPleno,V16,8,"557,6384656","12370,66667"
CLIENTE16,MuitoBomPleno,V16,10,"557,6384656","9870,666667"
CLIENTE16,MuitoBomPleno,V16,12,"519,096315","9210,666667"
CLIENTE16,MuitoBomPleno,V16,14,"557,6384656",2000
CLIENTE16,MuitoBomPleno,V13,2,"557,6384656",6000
CLIENTE16,MuitoBomPleno,V13,14,"557,6384656",6000
CLIENTE16,MuitoBomCerto,V16,4,"557,6384656","9999,666667"
CLIENTE521,MuitoBomPleno,V16,2,"557,6384656",500
CLIENTE521,MuitoBomPleno,V16,4,"557,6384656",500
CLIENTE521,MuitoBomPleno,V16,6,"557,6384656",500
CLIENTE521,MuitoBomPleno,V16,8,"557,6384656",500
CLIENTE521,MuitoBomPleno,V16,10,"557,6384656",500
CLIENTE521,MuitoBomPleno,V16,12,"525,71935",500
CLIENTE521,MuitoBomPleno,V16,14,"557,6384656",500
CLIENTE521,MuitoBomPleno,V13,2,"557,6384656",1500
CLIENTE521,MuitoBomPleno,V13,4,"557,6384656",1000
CLIENTE521,MuitoBomPleno,V13,6,"557,6384656",1000
CLIENTE521,MuitoBomPleno,V13,8,"557,6384656",1000
CLIENTE521,MuitoBomPleno,V13,10,"557,6384656",1000
CLIENTE521,MuitoBomPleno,V13,12,"525,71935",1000
CLIENTE521,MuitoBomPleno,V13,14,"557,6384656",1500
CLIENTE306,MuitoBomPleno,V16,2,"557,6384656",3000
CLIENTE306,MuitoBomPleno,V16,6,"557,6384656",2900
CLIENTE306,MuitoBomPleno,V16,8,"557,6384656",3100
CLIENTE306,MuitoBomPleno,V16,10,"557,6384656",3100
CLIENTE306,MuitoBomPleno,V16,12,"515,71935",3100
CLIENTE306,MuitoBomPleno,V16,14,"557,6384656",3000
CLIENTE306,MuitoBomPleno,V13,2,"557,6384656",1000
CLIENTE306,MuitoBomPleno,V13,4,"557,6384656",1000
CLIENTE306,MuitoBomPleno,V13,6,"557,6384656",1000
CLIENTE306,MuitoBomPleno,V13,8,"557,6384656",1000
CLIENTE306,MuitoBomPleno,V13,10,"557,6384656",1000
CLIENTE306,MuitoBomPleno,V13,12,"515,71935",1000
CLIENTE306,MuitoBomPleno,V13,14,"557,6384656",1000
CLIENTE306,MuitoBomCerto,V16,4,"557,6384656",2900
CLIENTE463,MuitoBomPleno,V16,3,"526,0671935",0
CLIENTE463,MuitoBomPleno,V16,4,"526,0671935",0
CLIENTE463,MuitoBomPleno,V16,5,"526,0671935","177,2712432"
CLIENTE463,MuitoBomPleno,V16,6,"526,0671935","193,0297447"
CLIENTE463,MuitoBomPleno,V16,7,"526,0671935","143,2406788"
CLIENTE463,MuitoBomPleno,V16,8,"526,0671935","177,2712432"
CLIENTE463,MuitoBomPleno,V16,9,"526,0671935","193,0297447"
CLIENTE463,MuitoBomPleno,V16,10,"526,0671935","143,2406788"
CLIENTE463,MuitoBomPleno,V16,11,"526,0671935","177,2712432"
CLIENTE463,MuitoBomPleno,V16,12,"526,0671935","193,0297447"
CLIENTE463,MuitoBomPleno,V16,15,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,3,"526,0671935",0
CLIENTE463,MuitoBomPleno,V13,4,"526,0671935",0
CLIENTE463,MuitoBomPleno,V13,5,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,6,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,7,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,8,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,9,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,10,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,11,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,12,"526,0671935","53,125"
CLIENTE463,MuitoBomPleno,V13,15,"526,0671935","53,125"
CLIENTE689,MuitoBomPleno,V5,2,"608,4788771",500
CLIENTE689,MuitoBomPleno,V5,14,"608,4788771",500
CLIENTE418,InferiorRaso,V1,3,"526,0671935",558
CLIENTE418,InferiorRaso,V1,4,"526,0671935",418
CLIENTE418,InferiorRaso,V1,15,"526,0671935",558
CLIENTE418,InferiorRaso,V8,4,"526,0671935",548
CLIENTE418,InferiorRaso,V16,2,"526,0671935",5378
CLIENTE418,InferiorRaso,V16,3,"526,0671935",2000
CLIENTE418,InferiorRaso,V16,4,"526,0671935",12890
CLIENTE418,InferiorRaso,V16,14,"526,0671935",5378
CLIENTE418,InferiorRaso,V16,15,"526,0671935",2000
CLIENTE418,InferiorRaso,V12,2,"526,0671935",972
CLIENTE418,InferiorRaso,V12,4,"526,0671935",408
CLIENTE418,InferiorRaso,V12,14,"526,0671935",972
CLIENTE418,SuaveTerno,V7,1,"526,0671935",700
CLIENTE418,SuaveTerno,V7,4,"526,0671935",1386
CLIENTE418,SuaveTerno,V7,13,"526,0671935",4500
CLIENTE418,SuaveTerno,V8,1,"526,0671935",5700
CLIENTE418,SuaveTerno,V8,2,"526,0671935",24500
CLIENTE418,SuaveTerno,V8,3,"526,0671935",37500
CLIENTE418,SuaveTerno,V8,4,"526,0671935",6080
CLIENTE418,SuaveTerno,V8,13,"526,0671935",5700
CLIENTE418,SuaveTerno,V8,14,"526,0671935",24500
CLIENTE418,SuaveTerno,V8,15,"526,0671935",37500
CLIENTE418,SuaveTerno,V16,1,"526,0671935",15700
CLIENTE418,SuaveTerno,V16,2,"526,0671935",4300
CLIENTE418,SuaveTerno,V16,3,"526,0671935",15900
CLIENTE418,SuaveTerno,V16,13,"526,0671935",15700
CLIENTE418,SuaveTerno,V16,14,"526,0671935",4300
CLIENTE418,SuaveTerno,V16,15,"526,0671935",15900
CLIENTE418,MuitoBomPleno,V1,1,"526,0671935",1100
CLIENTE418,MuitoBomPleno,V1,2,"526,0671935",1000
CLIENTE418,MuitoBomPleno,V1,3,"526,0671935",1000
CLIENTE418,MuitoBomPleno,V1,4,"526,0671935",886
CLIENTE418,MuitoBomPleno,V1,13,"526,0671935",1100
CLIENTE418,MuitoBomPleno,V1,14,"526,0671935",1000
CLIENTE418,MuitoBomPleno,V1,15,"526,0671935",1000
CLIENTE418,MuitoBomPleno,V3,4,"526,0671935",9146
CLIENTE418,MuitoBomPleno,V3,13,"526,0671935",15600
CLIENTE418,MuitoBomPleno,V3,14,"526,0671935",15200
CLIENTE418,MuitoBomPleno,V3,15,"526,0671935",17928
CLIENTE418,MuitoBomPleno,V5,1,"526,0671935",16616
CLIENTE418,MuitoBomPleno,V5,2,"526,0671935",15204
CLIENTE418,MuitoBomPleno,V5,3,"526,0671935",11956
CLIENTE418,MuitoBomPleno,V5,4,"526,0671935",11669
CLIENTE418,MuitoBomPleno,V5,13,"526,0671935",16616
CLIENTE418,MuitoBomPleno,V5,14,"526,0671935",15204
CLIENTE418,MuitoBomPleno,V5,15,"526,0671935",11956
CLIENTE418,MuitoBomPleno,V7,1,"526,0671935",15110
CLIENTE418,MuitoBomPleno,V7,2,"526,0671935",14062
CLIENTE418,MuitoBomPleno,V7,3,"526,0671935",32850
CLIENTE418,MuitoBomPleno,V7,4,"526,0671935",18748
CLIENTE418,MuitoBomPleno,V7,13,"526,0671935",15110
CLIENTE418,MuitoBomPleno,V7,14,"526,0671935",14062
CLIENTE418,MuitoBomPleno,V7,15,"526,0671935",32850
CLIENTE418,MuitoBomPleno,V8,1,"526,0671935",12250
CLIENTE418,MuitoBomPleno,V8,2,"526,0671935",30800
CLIENTE418,MuitoBomPleno,V8,3,"526,0671935",18690
CLIENTE418,MuitoBomPleno,V8,4,"526,0671935",38084
CLIENTE418,MuitoBomPleno,V8,13,"526,0671935",12250
CLIENTE418,MuitoBomPleno,V8,14,"526,0671935",30800
CLIENTE418,MuitoBomPleno,V8,15,"526,0671935",18690
CLIENTE418,MuitoBomPleno,V16,1,"526,0671935",86416
CLIENTE418,MuitoBomPleno,V16,2,"526,0671935",133448
CLIENTE418,MuitoBomPleno,V16,3,"526,0671935",118140
CLIENTE418,MuitoBomPleno,V16,13,"526,0671935",84154
CLIENTE418,MuitoBomPleno,V16,14,"526,0671935",128828
CLIENTE418,MuitoBomPleno,V16,15,"526,0671935",115440
CLIENTE418,MuitoBomPleno,V12,1,"526,0671935",4904
CLIENTE418,MuitoBomPleno,V12,2,"526,0671935",44296
CLIENTE418,MuitoBomPleno,V12,3,"526,0671935",24804
CLIENTE418,MuitoBomPleno,V12,4,"526,0671935",18746
CLIENTE418,MuitoBomPleno,V12,13,"526,0671935",4904
CLIENTE418,MuitoBomPleno,V12,14,"526,0671935",44296
CLIENTE418,MuitoBomPleno,V12,15,"526,0671935",24804
CLIENTE418,MuitoBomPleno,V13,1,"526,0671935",38360
CLIENTE418,MuitoBomPleno,V13,2,"526,0671935",94388
CLIENTE418,MuitoBomPleno,V13,3,"526,0671935",53700
CLIENTE418,MuitoBomPleno,V13,4,"526,0671935",44552
CLIENTE418,MuitoBomPleno,V13,13,"526,0671935",37660
CLIENTE418,MuitoBomPleno,V13,14,"526,0671935",86026
CLIENTE418,MuitoBomPleno,V13,15,"526,0671935",53700
CLIENTE418,MuitoBomPleno,V15,1,"526,0671935",11000
CLIENTE418,MuitoBomPleno,V15,2,"526,0671935",8000
CLIENTE418,MuitoBomPleno,V15,3,"526,0671935",10864
CLIENTE418,MuitoBomPleno,V15,4,"526,0671935",5276
CLIENTE418,MuitoBomPleno,V15,13,"526,0671935",11000
CLIENTE418,MuitoBomPleno,V15,14,"526,0671935",8000
CLIENTE418,MuitoBomPleno,V15,15,"526,0671935",10864
CLIENTE418,MuitoBomCerto,V16,4,"526,0671935",68259
CLIENTE418,MuitoBomBrando,V3,1,"526,0671935",15600
CLIENTE418,MuitoBomBrando,V3,2,"526,0671935",15200
CLIENTE418,MuitoBomBrando,V3,3,"526,0671935",17928
CLIENTE418,Extra prime,V13,2,"526,0671935",4300
CLIENTE418,Extra prime,V13,3,"526,0671935",5000
CLIENTE418,MuitoBomIntenso,V9,1,"526,0671935","2841,6"
CLIENTE418,MuitoBomIntenso,V9,2,"526,0671935","1740,8"
CLIENTE418,MuitoBomIntenso,V9,3,"526,0671935","537,6"
CLIENTE418,MuitoBomIntenso,V9,4,"526,0671935","691,2"
CLIENTE418,MuitoBomIntenso,V9,13,"526,0671935","2841,6"
CLIENTE418,MuitoBomIntenso,V9,14,"526,0671935","1740,8"
CLIENTE418,MuitoBomIntenso,V9,15,"526,0671935","537,6"
CLIENTE418,ExcelenteSupremo,V1,1,"526,0671935",8436
CLIENTE418,ExcelenteSupremo,V1,2,"526,0671935",7802
CLIENTE418,ExcelenteSupremo,V1,4,"526,0671935",2304
CLIENTE418,ExcelenteSupremo,V1,13,"526,0671935",8436
CLIENTE418,ExcelenteSupremo,V1,14,"526,0671935",7802
CLIENTE418,ExcelenteSupremo,V3,2,"526,0671935",9468
CLIENTE418,ExcelenteSupremo,V3,3,"526,0671935",8796
CLIENTE418,ExcelenteSupremo,V3,4,"526,0671935",9772
CLIENTE418,ExcelenteSupremo,V3,14,"526,0671935",9468
CLIENTE418,ExcelenteSupremo,V3,15,"526,0671935",8796
CLIENTE418,ExcelenteSupremo,V7,1,"526,0671935",7700
CLIENTE418,ExcelenteSupremo,V7,3,"526,0671935",2000
CLIENTE418,ExcelenteSupremo,V7,4,"526,0671935",2610
CLIENTE418,ExcelenteSupremo,V7,13,"526,0671935",4500
CLIENTE418,ExcelenteSupremo,V7,15,"526,0671935",2000
CLIENTE418,ExcelenteSupremo,V8,1,"526,0671935",11148
CLIENTE418,ExcelenteSupremo,V8,2,"526,0671935",14800
CLIENTE418,ExcelenteSupremo,V8,4,"526,0671935",84
CLIENTE418,ExcelenteSupremo,V8,13,"526,0671935",11148
CLIENTE418,ExcelenteSupremo,V8,14,"526,0671935",14800
CLIENTE418,ExcelenteSupremo,V16,1,"526,0671935",6504
CLIENTE418,ExcelenteSupremo,V16,2,"526,0671935",7340
CLIENTE418,ExcelenteSupremo,V16,4,"526,0671935",9390
CLIENTE418,ExcelenteSupremo,V16,13,"526,0671935",6504
CLIENTE418,ExcelenteSupremo,V16,14,"526,0671935",7340
CLIENTE418,ExcelenteSupremo,V13,2,"526,0671935",12596
CLIENTE418,ExcelenteSupremo,V13,3,"526,0671935",12636
CLIENTE418,ExcelenteSupremo,V13,4,"526,0671935",1784
CLIENTE418,ExcelenteSupremo,V13,13,"526,0671935",2000
CLIENTE418,ExcelenteSupremo,V13,14,"526,0671935",27258
CLIENTE418,ExcelenteSupremo,V13,15,"526,0671935",17636
CLIENTE418,ImpuroMarcado,V8,1,"526,0671935",3000
CLIENTE418,ImpuroMarcado,V8,2,"526,0671935",10000
CLIENTE418,ImpuroMarcado,V8,3,"526,0671935",2000
CLIENTE418,ImpuroMarcado,V8,4,"526,0671935",3062
CLIENTE418,ImpuroMarcado,V8,13,"526,0671935",3000
CLIENTE418,ImpuroMarcado,V8,14,"526,0671935",10000
CLIENTE418,ImpuroMarcado,V8,15,"526,0671935",2000
CLIENTE418,AlteradoReverso,V5,1,"526,0671935",1560
CLIENTE418,AlteradoReverso,V5,2,"526,0671935",8320
CLIENTE418,AlteradoReverso,V5,3,"526,0671935",4680
CLIENTE418,AlteradoReverso,V5,4,"526,0671935",4680
CLIENTE418,AlteradoReverso,V5,13,"526,0671935",1560
CLIENTE418,AlteradoReverso,V5,14,"526,0671935",8320
CLIENTE418,AlteradoReverso,V5,15,"526,0671935",4680
CLIENTE418,LimpoSombrio,V1,4,"526,0671935",1182
CLIENTE418,LimpoTenaz,V1,4,"526,0671935",18918
CLIENTE418,ArtificialZero,V5,1,"526,0671935",1924
CLIENTE418,ArtificialZero,V5,13,"526,0671935",1924
CLIENTE418,ArtificialZero,V8,1,"526,0671935",6000
CLIENTE418,ArtificialZero,V8,3,"526,0671935",7000
CLIENTE418,ArtificialZero,V8,4,"526,0671935",4500
CLIENTE418,ArtificialZero,V8,13,"526,0671935",6000
CLIENTE418,ArtificialZero,V8,15,"526,0671935",7000
CLIENTE418,ArtificialCinco,V16,1,"526,0671935",208
CLIENTE418,ArtificialCinco,V16,2,"526,0671935",52
CLIENTE418,ArtificialCinco,V16,13,"526,0671935",208
CLIENTE418,ArtificialCinco,V16,14,"526,0671935",52
CLIENTE418,ArtificialSigma,V13,1,"526,0671935",11120
CLIENTE418,ArtificialSigma,V13,2,"526,0671935",16380
CLIENTE418,ArtificialSigma,V13,3,"526,0671935",17000
CLIENTE418,ArtificialSigma,V13,4,"526,0671935",10760
CLIENTE418,ArtificialSigma,V13,13,"526,0671935",11120
CLIENTE418,ArtificialSigma,V13,14,"526,0671935",16380
CLIENTE418,ArtificialSigma,V13,15,"526,0671935",17000
CLIENTE18,ResistenteFirme,V2,1,"557,6384656",434
CLIENTE18,ResistenteFirme,V2,2,"557,6384656",682
CLIENTE18,ResistenteFirme,V2,3,"557,6384656",620
CLIENTE18,ResistenteFirme,V2,4,"557,6384656",682
CLIENTE18,ResistenteFirme,V2,5,"557,6384656",620
CLIENTE18,ResistenteFirme,V2,6,"557,6384656",620
CLIENTE18,ResistenteFirme,V2,7,"557,6384656","716,6666667"
CLIENTE18,ResistenteFirme,V2,8,"557,6384656","716,6666667"
CLIENTE18,ResistenteFirme,V2,9,"557,6384656","716,6666667"
CLIENTE18,ResistenteFirme,V2,10,"557,6384656","716,6666667"
CLIENTE18,ResistenteFirme,V2,11,"557,6384656","716,6666667"
CLIENTE18,ResistenteFirme,V2,12,"537,525","550,6666667"
CLIENTE18,ResistenteFirme,V2,13,"557,6384656",434
CLIENTE18,ResistenteFirme,V2,14,"557,6384656",682
CLIENTE18,ResistenteFirme,V2,15,"557,6384656",620
CLIENTE18,PuroAustero,V3,1,"557,6384656",248
CLIENTE18,PuroAustero,V3,2,"557,6384656",248
CLIENTE18,PuroAustero,V3,3,"557,6384656",310
CLIENTE18,PuroAustero,V3,4,"557,6384656",372
CLIENTE18,PuroAustero,V3,5,"557,6384656",310
CLIENTE18,PuroAustero,V3,6,"557,6384656",434
CLIENTE18,PuroAustero,V3,7,"557,6384656","383,3333333"
CLIENTE18,PuroAustero,V3,8,"557,6384656","383,3333333"
CLIENTE18,PuroAustero,V3,9,"557,6384656","383,3333333"
CLIENTE18,PuroAustero,V3,10,"557,6384656","383,3333333"
CLIENTE18,PuroAustero,V3,11,"557,6384656","383,3333333"
CLIENTE18,PuroAustero,V3,12,"537,525","383,3333333"
CLIENTE18,PuroAustero,V3,13,"557,6384656",248
CLIENTE18,PuroAustero,V3,14,"557,6384656",248
CLIENTE18,PuroAustero,V3,15,"557,6384656",310
CLIENTE18,ArtificialTres,V2,2,"557,6384656",40
CLIENTE18,ArtificialTres,V2,3,"557,6384656",140
CLIENTE18,ArtificialTres,V2,4,"557,6384656",40
CLIENTE18,ArtificialTres,V2,5,"557,6384656",140
CLIENTE18,ArtificialTres,V2,6,"557,6384656",40
CLIENTE18,ArtificialTres,V2,7,"557,6384656",140
CLIENTE18,ArtificialTres,V2,8,"557,6384656",140
CLIENTE18,ArtificialTres,V2,9,"557,6384656",140
CLIENTE18,ArtificialTres,V2,10,"557,6384656",140
CLIENTE18,ArtificialTres,V2,11,"557,6384656",140
CLIENTE18,ArtificialTres,V2,12,"537,525",140
CLIENTE18,ArtificialTres,V2,14,"557,6384656",40
CLIENTE18,ArtificialTres,V2,15,"557,6384656",140
CLIENTE568,NaturalClaro,V1,2,"557,6384656",452
CLIENTE568,NaturalClaro,V1,4,"557,6384656",1000
CLIENTE568,NaturalClaro,V1,5,"557,6384656",1000
CLIENTE568,NaturalClaro,V1,6,"557,6384656",1000
CLIENTE568,NaturalClaro,V1,14,"557,6384656",452
CLIENTE568,PraticoLeve,V1,1,"557,6384656",300
CLIENTE568,PraticoLeve,V1,13,"557,6384656",300
CLIENTE568,NeutroSuave,V13,2,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,3,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,4,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,5,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,6,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,7,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,8,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,9,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,10,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,11,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,12,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,14,"557,6384656",2500
CLIENTE568,NeutroSuave,V13,15,"557,6384656",2500
CLIENTE19,MuitoBomPleno,V13,1,"557,6384656",800
CLIENTE19,MuitoBomPleno,V13,2,"557,6384656",600
CLIENTE19,MuitoBomPleno,V13,3,"557,6384656",600
CLIENTE19,MuitoBomPleno,V13,4,"557,6384656",550
CLIENTE19,MuitoBomPleno,V13,5,"557,6384656",550
CLIENTE19,MuitoBomPleno,V13,6,"557,6384656",550
CLIENTE19,MuitoBomPleno,V13,7,"557,6384656",550
CLIENTE19,MuitoBomPleno,V13,8,"557,6384656",550
CLIENTE19,MuitoBomPleno,V13,9,"557,6384656",550
CLIENTE19,MuitoBomPleno,V13,10,"557,6384656",550
CLIENTE19,MuitoBomPleno,V13,11,"557,6384656",550
CLIENTE19,MuitoBomPleno,V13,12,"579,15",550
CLIENTE19,MuitoBomPleno,V13,13,"557,6384656",800
CLIENTE19,MuitoBomPleno,V13,14,"557,6384656",600
CLIENTE19,MuitoBomPleno,V13,15,"557,6384656",600
CLIENTE472,MuitoBomPleno,V5,5,"526,0671935","233,687046"
CLIENTE472,MuitoBomPleno,V5,6,"526,0671935","263,3501076"
CLIENTE472,MuitoBomPleno,V5,7,"526,0671935","169,629513"
CLIENTE472,MuitoBomPleno,V5,8,"526,0671935","233,687046"
CLIENTE472,MuitoBomPleno,V5,9,"526,0671935","263,3501076"
CLIENTE472,MuitoBomPleno,V5,10,"526,0671935","169,629513"
CLIENTE472,MuitoBomPleno,V5,11,"526,0671935","233,687046"
CLIENTE472,MuitoBomPleno,V5,12,"526,0671935","263,3501076"
CLIENTE20,LimpoSombrio,V1,1,"526,0671935",2600
CLIENTE20,LimpoSombrio,V1,2,"526,0671935","2664,112583"
CLIENTE20,LimpoSombrio,V1,3,"526,0671935","2664,112583"
CLIENTE20,LimpoSombrio,V1,4,"526,0671935","2664,112583"
CLIENTE20,LimpoSombrio,V1,5,"526,0671935","2664,112583"
